lambda_nm,p_test_Cm,p_eff_Cm_real,p_eff_Cm_imag,p_eff_Cm_abs,s_real,s_imag,s_abs
1000.0,1.0,8.086278232222989e-38,5.8936124159185534e-55,8.086278232222989e-38,8.086278232222989e-38,5.8936124159185534e-55,8.086278232222989e-38
