lambda_nm,p_test_Cm,p_eff_Cm_real,p_eff_Cm_imag,p_eff_Cm_abs,s_real,s_imag,s_abs
1000.0,1.0,9.612954235726076e-38,-4.082279816527907e-55,9.612954235726076e-38,9.612954235726076e-38,-4.082279816527907e-55,9.612954235726076e-38
