lambda_nm,p_test_Cm,p_eff_Cm_real,p_eff_Cm_imag,p_eff_Cm_abs,s_real,s_imag,s_abs
1000.0,1.0,-1.5891426235537405e-38,6.4384737224980505e-56,1.5891426235537405e-38,-1.5891426235537405e-38,6.4384737224980505e-56,1.5891426235537405e-38
