lambda_nm,p_test_Cm,p_eff_Cm_real,p_eff_Cm_imag,p_eff_Cm_abs,s_real,s_imag,s_abs
665.0,1.0,1.0936678314302116e-37,-1.2782410166222407e-54,1.0936678314302116e-37,1.0936678314302116e-37,-1.2782410166222407e-54,1.0936678314302116e-37
