lambda_nm,p_test_Cm,p_eff_Cm_real,p_eff_Cm_imag,p_eff_Cm_abs,s_real,s_imag,s_abs
665.0,1.0,9.598985727604233e-38,-8.43855625240559e-55,9.598985727604233e-38,9.598985727604233e-38,-8.43855625240559e-55,9.598985727604233e-38
