lambda_nm,p_test_Cm,p_eff_Cm_real,p_eff_Cm_imag,p_eff_Cm_abs,s_real,s_imag,s_abs
665.0,1.0,8.073397099130968e-38,-1.3167965142398066e-54,8.073397099130968e-38,8.073397099130968e-38,-1.3167965142398066e-54,8.073397099130968e-38
