lambda_nm,p_test_Cm,p_eff_Cm_real,p_eff_Cm_imag,p_eff_Cm_abs,s_real,s_imag,s_abs
665.0,1.0,5.432682205101438e-38,1.0753654349447641e-55,5.432682205101438e-38,5.432682205101438e-38,1.0753654349447641e-55,5.432682205101438e-38
