lambda_nm,p_test_Cm,p_eff_Cm_real,p_eff_Cm_imag,p_eff_Cm_abs,s_real,s_imag,s_abs
300.0,1.0,7.98423359198824e-38,1.0174368687860499e-54,7.98423359198824e-38,7.98423359198824e-38,1.0174368687860499e-54,7.98423359198824e-38
