lambda_nm,p_test_Cm,p_eff_Cm_real,p_eff_Cm_imag,p_eff_Cm_abs,s_real,s_imag,s_abs
300.0,1.0,1.102922982375926e-37,0.0,1.102922982375926e-37,1.102922982375926e-37,0.0,1.102922982375926e-37
